Time	Open	High	Low	Close	Volume
2023.09.04 11:30	1.26281	1.26296	1.26265	1.26287	172
2023.09.04 12:00	1.2628599999999999	1.26406	1.26281	1.26403	1306
2023.09.04 12:30	1.26402	1.26414	1.26314	1.26348	1007
2023.09.04 13:00	1.26348	1.2637399999999999	1.26312	1.26358	1033
2023.09.04 13:30	1.26358	1.26364	1.26233	1.2627	1269
2023.09.04 14:00	1.2627	1.26275	1.26205	1.26237	1404
2023.09.04 14:30	1.26237	1.26278	1.26223	1.26244	1209
2023.09.04 15:00	1.26245	1.26382	1.26245	1.26322	1498
2023.09.04 15:30	1.26324	1.26358	1.26253	1.26257	1256
2023.09.04 16:00	1.26257	1.26258	1.26169	1.26215	1161
2023.09.04 16:30	1.26214	1.26245	1.26162	1.26166	1234
2023.09.04 17:00	1.26165	1.26209	1.26141	1.2619	920
2023.09.04 17:30	1.26189	1.26239	1.26172	1.26233	449
2023.09.04 18:00	1.2623199999999999	1.26248	1.262	1.26219	400
2023.09.04 18:30	1.26218	1.26275	1.26218	1.26274	426
2023.09.04 19:00	1.26274	1.2631999999999999	1.26266	1.26311	482
2023.09.04 19:30	1.26305	1.26322	1.26287	1.26289	301
2023.09.04 20:00	1.26289	1.26312	1.26287	1.26309	230
2023.09.04 20:30	1.26309	1.26327	1.26299	1.26321	321
2023.09.04 21:00	1.26321	1.26321	1.26272	1.26287	279
2023.09.04 21:30	1.26277	1.2629000000000001	1.26273	1.26277	217
2023.09.04 22:00	1.26277	1.26314	1.26262	1.26264	300
2023.09.04 22:30	1.26265	1.26287	1.26175	1.2618	242
2023.09.04 23:00	1.2616800000000001	1.26265	1.26044	1.26214	150
2023.09.04 23:30	1.26213	1.26287	1.26213	1.26287	204
2023.09.05 00:00	1.26272	1.26306	1.2625199999999999	1.26295	303
2023.09.05 00:30	1.26294	1.263	1.2627	1.2627	217
2023.09.05 01:00	1.26278	1.2628300000000001	1.26243	1.26245	319
2023.09.05 01:30	1.26251	1.26279	1.26213	1.26216	361
2023.09.05 02:00	1.26215	1.26276	1.26213	1.26228	673
2023.09.05 02:30	1.26227	1.26299	1.26224	1.26287	612
2023.09.05 03:00	1.26287	1.26297	1.26214	1.26295	742
2023.09.05 03:30	1.26296	1.2631000000000001	1.26163	1.26204	1337
2023.09.05 04:00	1.26203	1.26213	1.26152	1.26157	1007
2023.09.05 04:30	1.2616100000000001	1.2618	1.26116	1.26166	1068
2023.09.05 05:00	1.2616800000000001	1.26173	1.26115	1.26154	906
2023.09.05 05:30	1.26152	1.26187	1.26152	1.26166	618
2023.09.05 06:00	1.26173	1.26216	1.26157	1.26215	609
2023.09.05 06:30	1.26214	1.26273	1.26184	1.26251	771
2023.09.05 07:00	1.2625	1.26272	1.26192	1.26202	865
2023.09.05 07:30	1.26201	1.26208	1.26112	1.26122	1171
2023.09.05 08:00	1.26121	1.26125	1.25805	1.25868	2195
2023.09.05 08:30	1.25868	1.25911	1.25774	1.2583	2335
2023.09.05 09:00	1.2582900000000001	1.25952	1.25778	1.2579	2956
2023.09.05 09:30	1.25789	1.25794	1.25595	1.25619	2652
2023.09.05 10:00	1.25619	1.2563900000000001	1.2527300000000001	1.25279	3031
2023.09.05 10:30	1.25285	1.2547	1.25285	1.2534	3365
2023.09.05 11:00	1.2534	1.25503	1.25323	1.25428	2173
2023.09.05 11:30	1.25426	1.2555399999999999	1.25404	1.25506	2584
2023.09.05 12:00	1.25504	1.25664	1.25489	1.2560799999999999	1513
2023.09.05 12:30	1.25607	1.25641	1.25523	1.25541	1550
2023.09.05 13:00	1.2554	1.25546	1.25384	1.25479	1753
2023.09.05 13:30	1.25477	1.25562	1.25476	1.25484	1611
2023.09.05 14:00	1.2548300000000001	1.25549	1.25399	1.25435	2477
2023.09.05 14:30	1.25436	1.25774	1.25393	1.25745	4452
2023.09.05 15:00	1.25758	1.25816	1.25645	1.2577	4135
2023.09.05 15:30	1.2577	1.25808	1.25573	1.2560799999999999	4177
2023.09.05 16:00	1.25614	1.25655	1.25475	1.25655	3938
2023.09.05 16:30	1.25657	1.2567599999999999	1.2546	1.25522	2847
2023.09.05 17:00	1.25523	1.25638	1.25505	1.2560799999999999	2609
2023.09.05 17:30	1.25607	1.25801	1.2558099999999999	1.25797	1791
2023.09.05 18:00	1.25797	1.2586	1.2572999999999999	1.2574	1561
2023.09.05 18:30	1.25738	1.25779	1.25705	1.25757	1090
2023.09.05 19:00	1.25758	1.25789	1.2563900000000001	1.25658	967
2023.09.05 19:30	1.25657	1.25717	1.25638	1.2565	941
2023.09.05 20:00	1.2564899999999999	1.25726	1.2564600000000001	1.25694	887
2023.09.05 20:30	1.25694	1.25705	1.25633	1.2564600000000001	668
2023.09.05 21:00	1.25645	1.25653	1.25576	1.25633	716
2023.09.05 21:30	1.25635	1.25657	1.25574	1.25611	1067
2023.09.05 22:00	1.2561200000000001	1.2564600000000001	1.25599	1.25631	717
2023.09.05 22:30	1.2563	1.25654	1.25573	1.25614	562
2023.09.05 23:00	1.2554	1.25691	1.25489	1.2563	242
2023.09.05 23:30	1.25655	1.25675	1.25573	1.2567	330
2023.09.06 00:00	1.25658	1.25687	1.25641	1.25668	358
2023.09.06 00:30	1.25666	1.25687	1.25648	1.25684	222
2023.09.06 01:00	1.25677	1.25725	1.2567599999999999	1.25708	449
2023.09.06 01:30	1.2570700000000001	1.25726	1.25686	1.25689	384
2023.09.06 02:00	1.25694	1.2570000000000001	1.2561499999999999	1.25618	657
2023.09.06 02:30	1.25617	1.2564	1.2552699999999999	1.25564	814
2023.09.06 03:00	1.25565	1.25604	1.25522	1.2557	1053
2023.09.06 03:30	1.25569	1.2558	1.25489	1.25496	1385
2023.09.06 04:00	1.25497	1.25627	1.25484	1.25625	948
2023.09.06 04:30	1.25624	1.25719	1.25623	1.25716	1017
2023.09.06 05:00	1.25715	1.25728	1.25662	1.25721	820
2023.09.06 05:30	1.2572	1.25724	1.25671	1.25699	700
2023.09.06 06:00	1.25698	1.25728	1.2567	1.25679	527
2023.09.06 06:30	1.25678	1.2573400000000001	1.25666	1.25733	575
2023.09.06 07:00	1.25732	1.2576800000000001	1.2570700000000001	1.25747	630
2023.09.06 07:30	1.25746	1.25868	1.25728	1.25865	1276
2023.09.06 08:00	1.2586300000000001	1.25864	1.25751	1.25808	2004
2023.09.06 08:30	1.2581	1.25814	1.25616	1.25679	1480
2023.09.06 09:00	1.25679	1.25746	1.2555	1.2573699999999999	3315
2023.09.06 09:30	1.25738	1.25805	1.25526	1.25536	2404
2023.09.06 10:00	1.25536	1.25602	1.2545899999999999	1.25543	2142
2023.09.06 10:30	1.25543	1.25636	1.25536	1.25586	2100
2023.09.06 11:00	1.25586	1.25617	1.25514	1.25546	1853
2023.09.06 11:30	1.25546	1.2555399999999999	1.25447	1.25518	1589
2023.09.06 12:00	1.2551700000000001	1.25626	1.25424	1.25529	1895
2023.09.06 12:30	1.25528	1.2554400000000001	1.25446	1.25497	1358
2023.09.06 13:00	1.25497	1.25568	1.25471	1.25549	1853
2023.09.06 13:30	1.25549	1.25641	1.25525	1.25637	1897
2023.09.06 14:00	1.25638	1.25662	1.25403	1.25467	2233
2023.09.06 14:30	1.25469	1.25577	1.25445	1.25539	2562
2023.09.06 15:00	1.25536	1.2557800000000001	1.25379	1.2538	2722
2023.09.06 15:30	1.25379	1.25443	1.25203	1.25279	4526
2023.09.06 16:00	1.25278	1.25278	1.2481	1.24901	6619
2023.09.06 16:30	1.24898	1.2497099999999999	1.2486	1.24893	3743
2023.09.06 17:00	1.24892	1.25022	1.24859	1.24969	2550
2023.09.06 17:30	1.2496800000000001	1.25019	1.24916	1.24969	1746
2023.09.06 18:00	1.24966	1.25111	1.2494399999999999	1.2508	1522
2023.09.06 18:30	1.25079	1.2508	1.24969	1.25009	1254
2023.09.06 19:00	1.25008	1.25107	1.24986	1.25062	1175
2023.09.06 19:30	1.25061	1.2509299999999999	1.2503600000000001	1.2506	989
2023.09.06 20:00	1.2505899999999999	1.251	1.24994	1.25018	860
2023.09.06 20:30	1.25017	1.2509700000000001	1.25006	1.25049	796
2023.09.06 21:00	1.25051	1.25075	1.2500499999999999	1.25065	653
2023.09.06 21:30	1.25064	1.25078	1.25024	1.25034	844
2023.09.06 22:00	1.25033	1.25065	1.25028	1.25037	527
2023.09.06 22:30	1.25038	1.25069	1.25028	1.25042	498
2023.09.06 23:00	1.25003	1.2506300000000001	1.24878	1.25057	195
2023.09.06 23:30	1.25057	1.25062	1.24986	1.2499	340
2023.09.07 00:00	1.25001	1.25054	1.25001	1.25018	676
2023.09.07 00:30	1.25018	1.2503	1.24989	1.24997	604
2023.09.07 01:00	1.24996	1.2501	1.24966	1.24978	412
2023.09.07 01:30	1.24986	1.24991	1.24951	1.24973	435
2023.09.07 02:00	1.24972	1.2501	1.24951	1.24991	754
2023.09.07 02:30	1.24999	1.24999	1.24915	1.2495	809
2023.09.07 03:00	1.24949	1.25013	1.24902	1.24918	1184
2023.09.07 03:30	1.24919	1.25018	1.24914	1.24987	924
2023.09.07 04:00	1.24986	1.2501	1.24954	1.24962	769
2023.09.07 04:30	1.2496	1.24981	1.24921	1.24967	743
2023.09.07 05:00	1.24966	1.25018	1.24951	1.25001	777
2023.09.07 05:30	1.24999	1.25055	1.24989	1.25035	569
2023.09.07 06:00	1.25034	1.25044	1.24979	1.24984	366
2023.09.07 06:30	1.24982	1.2500200000000001	1.2493	1.2497	596
2023.09.07 07:00	1.24969	1.24988	1.24928	1.24939	709
2023.09.07 07:30	1.2494	1.2499	1.24919	1.24955	1036
2023.09.07 08:00	1.24954	1.25072	1.24903	1.25041	1971
2023.09.07 08:30	1.2504	1.2504	1.24769	1.24798	1684
2023.09.07 09:00	1.24799	1.24846	1.2465	1.24697	3026
2023.09.07 09:30	1.24689	1.24756	1.24614	1.24719	2390
2023.09.07 10:00	1.24718	1.24719	1.24592	1.24599	1946
2023.09.07 10:30	1.24598	1.2478799999999999	1.2456800000000001	1.24767	2347
2023.09.07 11:00	1.24768	1.24866	1.2474	1.2481	1864
2023.09.07 11:30	1.24809	1.2482199999999999	1.2464	1.24685	1736
2023.09.07 12:00	1.24685	1.24701	1.24498	1.2454399999999999	1812
2023.09.07 12:30	1.24543	1.24623	1.24505	1.24541	1500
2023.09.07 13:00	1.24541	1.24682	1.2454	1.24615	1382
2023.09.07 13:30	1.24614	1.24642	1.2455	1.24596	1087
2023.09.07 14:00	1.2459500000000001	1.24679	1.24532	1.24614	1589
2023.09.07 14:30	1.24616	1.24632	1.24447	1.2461	3662
2023.09.07 15:00	1.24611	1.24692	1.24549	1.24676	2627
2023.09.07 15:30	1.24677	1.24733	1.24523	1.24542	2566
2023.09.07 16:00	1.24542	1.2457799999999999	1.24463	1.24569	2424
2023.09.07 16:30	1.2456800000000001	1.24775	1.24561	1.24744	2451
2023.09.07 17:00	1.24742	1.24775	1.24673	1.24693	2036
2023.09.07 17:30	1.24694	1.24887	1.2468	1.2483	1586
2023.09.07 18:00	1.24831	1.24838	1.24754	1.24779	1504
2023.09.07 18:30	1.2477800000000001	1.24797	1.24718	1.2474	954
2023.09.07 19:00	1.24739	1.24834	1.24728	1.24823	899
2023.09.07 19:30	1.2482199999999999	1.24859	1.2472699999999999	1.2474	905
2023.09.07 20:00	1.24739	1.24787	1.24708	1.24742	937
2023.09.07 20:30	1.24741	1.24749	1.24685	1.24685	877
2023.09.07 21:00	1.24684	1.24726	1.24681	1.24702	690
2023.09.07 21:30	1.24701	1.24785	1.24667	1.24696	1016
2023.09.07 22:00	1.24696	1.24742	1.24694	1.24715	608
2023.09.07 22:30	1.24714	1.24731	1.2466	1.24699	540
2023.09.07 23:00	1.24685	1.24744	1.24638	1.24741	234
2023.09.07 23:30	1.2472699999999999	1.24767	1.24679	1.24698	390
2023.09.08 00:00	1.24695	1.24734	1.24695	1.24716	416
2023.09.08 00:30	1.24724	1.24734	1.24692	1.24692	293
2023.09.08 01:00	1.24691	1.24706	1.24673	1.24692	383
2023.09.08 01:30	1.24691	1.24742	1.24686	1.24741	362
2023.09.08 02:00	1.2474	1.24828	1.24732	1.24814	717
